text,label
"In Iran women are prohibited from attending live sporting events because of the fear that they will be ""corrupted"" by bad language, close proximity to thousands of men, and the fact that there are no toilet facilities for women in the antiquated stadiums. Based on an actual incident involving the daughter of the director, Jafar Panahi's Offside follows six girls, disguised as men, who are refused entry into the soccer match in 2005 between Iran and Bahrain, a match that will decide whether or not Iran goes to the World Cup. In a departure from the bleak, minimalist films we have been accustomed to from Iran over the last ten years, Offside is an exuberant comedy that has a patriotic fervor and a universal appeal but contains enough subversive social commentary to warrant its prohibition from screenings in Iran.<br /><br />Shot with a digital camera using non-professional actors who are more than up to the task, the girls try to sneak into Azadi Stadium in Tehran but are arrested and placed in a holding area outside of the stadium. They are guarded by three young army conscripts (Safdar Samandar, Mohammed Kheir-abadi, and Masoud Kheymeh-kaboud) who express ambivalence about their task but are pledged to follow the rules. The women are soccer enthusiasts, not political activists and cheer for Iran's victory but this does not deter the soldiers from detaining them while they wait for the girls to be transported to the Vice Squad and an uncertain future.<br /><br />Outspoken rather than acting like victims, they continually question the soldiers about the rationale behind the restrictions, making their absurdity quite obvious. Although they can hear the crowd noise, the women cannot see the action but achieve a minor victory when they persuade one of the soldiers to provide a running commentary on the game. One of the funniest sequences takes place when a female ""prisoner"" is escorted to the men's room by a soldier. The young recruit then must cope with a near riot when he has to prevent anyone else from using the facilities while the girl is still inside.<br /><br />Little by little, to paraphrase Adlai Stevenson, that which unites them turns out to be greater than that which divides them and the unlikely antagonists rally behind their country and root for the victory that will send Iran to the World Cup. Although the point is made early and often and the film sags a bit in the middle, Offside makes a telling point about a society where a political elite with a medieval social mentality has to contend with an growing group of educated and politically astute citizens. One can only hope that world pressure and the awakening of its own people will force the Ayatollahs to come to terms with the 21st century.",1
"I don't understand. Not being a critic, i am not evaluating the quality of the acting, which I find believable, a good thing. My confusion lies with the content. Is no one else sensitive to the fact that these two unfaithful women were justifying their infidelity to men who were fighting and bleeding to guarantee the continued freedom of their families and their country. Should there not have been a prologue informing us if the men made it home and if so, what effect their cheating ""wives'"" infidelity had on them? While these women were bedding their paramours out of a sense loneliness, did they think that their husbands were enjoying being shot at while facing death or dismemberment daily? They didn't think of their husbands at all! Only of themselves. Pardon me, except when they wished their husbands dead.",1
"A woman left alone after the death of her husband finds herself attracted to her son's friend and handy man. In a slightly twisted story, the woman begins sleeping with the handy man in an effort to revive herself. The twisted part? The handy man is also her daughter's on and off love interest.<br /><br />As if this wasn't strange enough, the mother manages to fall for this man and when her daughter finds out, she blames not only her dysfunctional relationship but also her messed up life on her poor mother.<br /><br />Though you may think badly of this woman, the truth is movie manages to portray her in a positive light. Beautifully played by Anne Reid, this character has dimension and portrays great emotion.<br /><br />A truly brilliant performance and an enjoyable film.<br /><br />8/10",1
"this move was friggin hilarious!!! funniest I've seen in a while, akshay and john kick ass as always, and the chicks are hot too. the story is awesome, lots of great jokes, and whoever reviewed this before me is an idiot. to him i say that u are not of Indian background so u wouldn't understand the humor u moron. don't rate movies u don't understand. what did u watch, the subtitle version where majority of jokes are lost in translation? thats what i thought jackass. <br /><br />akshay kumar is the best actor ever and proves once again his versatility, he can do not only action but comedy as well, and is excellent at it. john has proved himself as well, this is his first comedy role and he was also excellent at it.",1
"I saw this movie when I was in Israel for the summer. my Hebrew is not fluent, so the subtitles were very useful, I didn't feel lost at any point in the movie. You tend to get used to subtitles after about 5 minutes.<br /><br />This movie blew me away!!!!!! It depicts two of the most prominent taboos in the middle east today: A homosexual relationship between an Israeli and a Palestinian. It allows a person to enter both realms of the conflict simultaneously. The dilemma, the emotions entailed. The movie climaxes in tragedy when anger and rage drive one of the lovers to one extremist side! an absolute must see!!",1
"THE RUNNING MAN, along with TOTAL RECALL, is my favorite Schwarzenegger movie. No, this isn't 2001, but it's not meant to be. And the acting and script here isn't even up to par with other Arnie movies like PREDATOR or THE TERMINATOR. But I submit that the IDEA behind this movie is one of the coolest ever to hit the big screen. A state-sponsored game show in which criminals convicted of serious crimes compete against ""heroic"" stalkers armed with all kinds of weapons (the runners are equipped with none) in order to satisfy the public's lust for sport and blood. The ultimate prize for a winning runner: freedom. Or so the rules claim.<br /><br />For a movie with such over-the-top gory death scenes and cheesy one-liners, it really does have a lot to say. Someone else has pointed out all the commentary on culture/government presented in this movie, so I won't go into it here. Suffice it to say that if you can look beyond the seemingly silly feel of the movie, you will enjoy it very much (especially if you're a big SF fan with a lot of imagination). Like I said, it's not trying to be a serious art film, but it IS surprisingly layered for a 80s shoot-em-up flick. The premise is borrowed from a Richard Bachman (aka Stephen King) short novel, but diverges fairly strongly from its source material, especially towards the end. (The book ends rather nihilistically; needless to say this movie doesn't.) I enjoyed both, but I like the movie better.<br /><br />My favorite line: ""Guess it's caused from steroids.""",1
"1991 saw the release of the two best sequels of all time: TERMINATOR 2: JUDGMENT DAY and BILL & TED'S BOGUS JOURNEY. Out of the two, I've always liked BILL & TED'S BOGUS JOURNEY a bit better. TERMINATOR 2: JUDGMENT DAY is the better made, but there's just nothing like Bill and Ted. Besides Chris Farley and David Spade in TOMMY BOY, it's hard to think of a greater comedic duo than Bill and Ted. They are one of a kind.<br /><br />Seemingly influenced by National Lampoon's O.C. and Stiggs, Bill and Ted were created by Ed Solomon and Chris Matheson, two incredibly talented writers who invented the duo while performing at a local theater in L.A. back in the 1980s. The two quickly began writing a screenplay about two and before long BILL & TED'S EXCELLENT ADVENTURE was born. The film, shot in 1987 and released in 1989, became a big box office success and an instant cult classic. It wasn't long before work began on the sequel. Stephen Herek, the director of 'EXCELLENT ADVENTURE' wasn't keen on working on the sequel since he considered it to be too mean-spirited and unlike the first one so Peter Hewitt, making his feature film debut, was brought in to direct the sequel. There couldn't have been a better director for the job. BILL & TED'S BOGUS JOURNEY is marvelously directed. It's filled with its own unique style and energy that can't be matched.<br /><br />What makes 'BOGUS JOURNEY' one of the best sequels ever is that it while it is darker than the original, it is just as fun. It doesn't change the characters like most sequels do. Bill and Ted are the same lovable characters that they were in the first film. This is because it was written by the original writers. Most sequels are not written by the same writers as the first one, but since 'BOGUS JOURNEY' had the same screenwriters, it ended up being just as good as 'EXCELLENT ADVENTURE' if not even better. Just like the first one, 'BOGUS JOURNEY' is absolutely hilarious, well written, fun, and above all, original. It's filled with spectacular special effects and fantastic comedic performances from Alex Winter, Keanu Reeves, and William Sadler. It's an unforgettable 'journey'. 10/10",1
"With lots of sunshine, gauzy light and shadow filtering through windows and into rooms, tracking shots moving through crowds with hand-held camera, quick-paced editing and extreme close-ups here and there, the photography is the thing in this interesting, artistically done film.<br /><br />The plot of this film starts out as a bit of fluff about a beauty contest. The film begins on a warm Sunday at the local swimming pool, where we meet the lovely Lucienne aka Lulu (played by Louise Brooks) - a bit of a show-off in front of the gawking men by poolside, she soon decides to enter herself to represent France in the Miss Europe beauty contest, much to the chagrin of her very jealous, stick-in-the-mud fiancé (a pretty annoying fellow, really). Strutting down the runway the ten contestants display themselves in swimsuits, while the winner is chosen as the contestant who receives the longest applause (I was wondering, couldn't the girls just walk slower to prolong their length of time - and thus applause - on the catwalk?!). Lulu is soon being chased by a Prince and a Maharaja, but her hot-headed beau doesn't like the attentions paid to her by other men or her adoring public, for that matter (I guess he just wants her in his house, cooking his meals, and staying out of sight, eh?!).<br /><br />Louise Brooks is beautiful and charming, her presence helps enhance this film, but it's really the way it is photographed that held my interest the most. A bit distracting is the odd dubbed sound, which is a bit off. The print on this version looked very clear and full of nice contrast though. Watching this I just tried to overlook the sound problems and watch the film visually, and I found the movie to be excellent, well worth seeing.",1
"I am the parent of a special needs child and I enjoyed the the movie very much! It was loving, warm and fun. I learned a long time ago to see the humor in things. I especially thought it was sweet how all the other characters worried about Frankie and who would take care of him after his grandmother died. I attended a focus screening of the film with other parents and siblings of special needs children before the film was edited. Everyone enjoyed the film and it actually inspired wonderful discussions. We talked about how our kids make us laugh and we also talked about how we worry about them. The screenwriter talked about how she work with autistic children and other special needs children as a volunteer for several years. She based the character on a real person. Our family is blessed with a sense of humor that has gotten us through some very stressful times. I give the movie two thumbs up!!!",1
"There was a stylish approach to this film on the part of director Vincenzo Natali with interesting camera angles and effective close-ups. It was also refreshing to see Jeremy Northam and Lucy Liu given leading roles and expanding their range as performers. This film also included one of the most imaginative ""escape"" scenes in recent years. The efforts of the director and the actors combined in an effective thriller.<br /><br />Although the plotting of the film was convoluted, the story progressed very clearly as the layers of corporate greed and skullduggery were revealed.<br /><br />In 1949, George Orwell suggested in his famous novel ""1984"" that the future would be ruled by the totalitarian State, which would control minds and diminish human liberty. It was interesting that in this intriguing futuristic film, it was not the State, but rather the corporate world that controlled and devalued the human worker.",1
"This film is being described as a comedy, but it wasn't a comedy at all. Like any Panahi film, it was a very realistic drama depicting the common thread of social inequity and hypocrisy. But it was very funny; much lighter than the director's dark and serious The Circle (my favourite Iranian film). The resourcefulness of the girls and the banter between them and the soldiers was both completely believable (as if it were a documentary) and completely hilarious.<br /><br />The filming the actual match and aftermath was astonishing. It added a realism much like Australia's Kenny, of course a very different film.<br /><br />The performances from all the non-professional actors  soldiers and girls  were very credible. It was very moving to see the passion, disappointment and excitement of these girls. Anyone in this country who thinks Muslim girls wearing a chador are any different to their own daughters should go see this film  it will be a real eye-opener.<br /><br />To me, the soldiers represented the current paradigm. They started out with stock-standard official policy responses to all the pleas of the girls. As the film progressed, they found it more and more difficult to maintain this stance. When what seems like all of Teheran breaks out into wild celebration, everyone is caught up in it, and the ridiculousness of the current policies is obvious to one and all.<br /><br />It was a very moving and unexpected ending, and gave the film a really nice blend of emotions, frivolity, drama and social commentary. Though it's adult cinema, I think mature-minded children from about seven onwards would really appreciate this film (as long as they can read subtitles).<br /><br />It is remarkable that a repressive country like Iran is able to produce films of such quality by the likes of Panahi and Kiarostami. Perhaps the constraints there force directors to be extremely resourceful. Australian (and other) film makers could take a leaf out of their book.",1
"(Sorry for my faulty language, i am no native speaker ...)<br /><br />Yes, this is a movie that almost demands an overwhelming reaction. Personally i agree upon all those superlatives that are around. But i won't use this rather sematically void way myself to describe the movie here. Because those ""perfect! the one-and-only! best-ever!""-reviews make some people turn away (including me).<br /><br />So if you are looking for another 'Hamlet' that has the potential to rival with many theatrical and all cinematic ones - Then don't miss this one, if you happen to find it anywhere. (Unfortunately not too many people will have any chance to see it. It seems there is no DVD out there, and the German language version - which is quite well done - is not available in any format.)<br /><br />Just in case you decide to get a copy: Spare out that cut down two hours (or so) version of this movie. It is no use and no fun, and gives a wrong impression of a movie, that deals in an interesting way with flow and architecture. And its also crippled down to 4:3 aspect ratio.<br /><br />Greetings from Germany, F.L.",1
"Another powerful chick flick. This time, it revolves around Diana Gusman who is always getting into fights at school. Instead of getting expelled, she takes her anger elsewhere, to the boxing ring. She trains to be a boxer and there she meets featherweight Adrian and begins to fall in love with him. This movie has a powerful message of taking your dreams and going with them even if someone doesn't believe in you (in this case, her dad doesn't believe in her). That alone makes the movie worth the price. Enjoy",1
"Besides Planes, Trains and Automobiles and Uncle Buck, this is John Candy's funniest movie. When he gets hypnotized with the playing card (similar to the Manchurian Candidate) and becomes a horny guy who does not know what he is saying, he makes two very memorable quotes (Both deal with the male anatomy). The love scene involving grocery items has to be seen, it cannot be described.<br /><br />",1
"""A Girl's Folly"" is a sort of half-comedy, half-mockumentary look at the motion picture business of the mid-1910's. We get a glimpse of life at an early movie studio, where we experience assembly of a set, running through a scene, handling of adoring movie fanatics, even lunch at the commissary. We are also privy to little known cinematic facts - for example, did you know that ""Frequently, 'movie' actors do not know the plot of the picture in which they are working""?<br /><br />The plot of this film in essence is movie star Kenneth Driscoll's discovery and romancing of a budding young starlet whom he discovers while shooting on location in the country. I believe the 30-minute version I watched was abridged, included on the same tape with Cecil B. De Mille's ""The Cheat."" It is a very credible film - an easy watch with a large cast of extras. As a bonus it includes some of best-illustrated captions I have ever seen accompanying a silent movie.",1
"Tim Krabbe is the praised author of 'Het Gouden Ei', a novel that was put on the screen twice ('Spoorloos' and 'The Vanishing'). One of the Dutch writer's more recent works is 'De Grot', a psychological thriller about two totally different men, Egon and Axel, who meet at a youth camp and, surprising enough, become friends for dear life. Egon is a quiet, somewhat dull person, who spends his time studying and writing geography books. Axel, on the other hand, is a charismatic 'party-animal', a heavy drinking criminal whose everyday's concern is to get a woman into his bedroom. From the moment they meet, Axel has a strong influence on Egon, while the latter envies him because he has a good life without really doing anything (such as reading thick books like Egon); ultimately, Egon is even dragged by Egon into illegal practices himself, which leads to a fatal drug transport in a distant Asian country.<br /><br />After having read the book last year, I was surprised the critics were quite positive about it. In my opinion, the book suffers especially from the complex structure. While Krabbe presents the story as an absorbing portrait of an uncommon relationship between two people, the plot becomes more of a puzzle: the many episodes are not presented chronologically, so that two successive scenes are seldom in the same episode. Because of this, the story feels surprisingly remote: you often need to know a character's background to really care for him or her. Another complaint was the fact that the main characters, Egon and Axel, are a little stereotypical. Egon IS 'the' dull intellectual, while Axel IS his exact opposite. In real life, such one-dimensional people rarely exist; in books and films, they always seem to be there, taking away a lot of credibility.<br /><br />Despite all this, the film was a pleasant surprise, being much better than the book. The adaptation excels in its beautiful cinematography, humour and acting: Fedja van Huet (Egon) is one of the few Dutch actors who can make you forget he IS acting (which is, in my opinion, the highest an actor can achieve). The drawbacks of the film, however, are the same as the book's: mainly because the characters are one-dimensional, they are so predictable that it becomes annoying. Guess who wrote the script? Indeed, Krabbe himself. It is obvious that this talented director (that's what the movie makes clear anyway) is hampered by a deficient screenplay. Perhaps Koolhoven should just have chosen a better book.<br /><br />7/10",1
"I am stunned at the negative comments that I have read and can only assume that the people making such comments were less than honest. This is the most moving and real portrayal of Joseph Smith that I have ever seen. It was well acted to the point that at times I forgot that I was watching a movie. It brought Joseph's life of hardship, good-natured optimism, enduring faith in people and God, and ultimate sacrifice to life such in a way that frankly left me speechless and silent in awe. If anyone, of ANY Christian religion can watch this movie without being touched in some positive way--I would have to say it is a reflection of the individual and NOT the movie. I give the movie a ""10"" and encourage honest souls to view it. At the very LEAST it is an extremely heart felt portrayal of man who gave everything he had for what he believed...In a world where values and beliefs are ridiculed, this movie stands as a enduring reminder of the kind of people we are supposed to be- no matter what religious beliefs we hold.- Ann Pruitt-",1
"George Cukor directs a brooding and cynical classic. The distinctive Ronald Coleman is at his best in this piece of Noir about an actor who loses himself in his roles. The acclaimed Anthony John(Colman)has driven his wife Brita(Signe Hasso)away with his highly fueled temper and erratic behavior. But the two manage to continue working together to please their audiences. Things begin to change as John is becoming bored with his career; he reluctantly agrees to play Othello. He gets deep into character as a jealous and murderous man. He begins walking a thin line between illusion and reality and ends up confusing his role with his own life and eventually kills his mistress(Shelley Winters),but has no memory of the dastardly deed.<br /><br />Colman seems faultless in this role. Winters is very impressive as the young woman determined to get away from her squalid life. Also in the cast: Edmond O'Brien, Ray Collins, Joe Sawyer and Whit Bissell.",1
"I had intended to commemorate the 10th anniversary of Marcello Mastroianni's passing with numerous unwatched films of his that I own on VHS; however, given my ongoing light-hearted Christmas marathon, I had to make do with just this one! As it happens, it features one of his best performances - and he was justly Oscar-nominated for it (with the film itself being likewise honored). This was also one of 14 collaborations with that other most widely-recognized star to emerge from Italy, Sophia Loren; both, incidentally, are playing against type here - she as an unglamorous housewife and he a homosexual! <br /><br />By the way, the film's title has a double meaning: the leading characters are brought together on the historic day in which Hitler came to Italy to meet Mussolini (the event itself being shown in lengthy archive footage), but it more specifically refers to the stars' 'brief encounter' in which they share moments of friendship, revelation and, briefly, passion - though each knows that a return to their normal existence is inevitable, which leads to the film's abrupt bittersweet ending. This is virtually a two-hander (with all other characters - save for the nosy concierge of the apartment block in which the story takes place in its entirety - which include Loren's gruff and fervently patriotic husband, surprisingly played by John Vernon, appear only at the beginning and closing sequences); still, the cramped setting doesn't deter director Scola (for the record, this is the 7th film of his that I've watched and own 3 more on VHS) and cinematographer Pasqualino De Santis, so that the result - though essentially low-key - is far from stagy: the camera is allowed to prowl the various sections of the large building, observing the proceedings intimately or dispassionately as the situation requires, but always keenly.<br /><br />The narrative, of course, depends entirely on the performances of the two stars for it to be convincing, and they both deliver (their on-screen chemistry is quite incomparable); it's interesting, however, that while Loren walked away with the prizes in their home turf, it's Mastroianni's moving yet unsentimental outsider (the film, somewhat dubiously, does seem to equate his sexual deviance with Anti-Fascism!) who generally impressed international audiences!",1
"In the mid-1930s Hollywood was regaining its confidence after the difficulties of the talkie transition. Although all the technical problems of sound had been solved very quickly, it took longer to resolve the questions of how talking pictures should look, how they should be structured and how they should be acted. The Informer is a key picture in that it shows the extent to which wordless moments can convey story, asserting the power images without ignoring the necessities of sound and dialogue.<br /><br />This is not to say the Informer is truly a throwback to the golden days of the silents. For one thing, many silent pictures were not so purely visual in their narrative, and were overburdened with title cards. But what the Informer has is the self-assuredness to extend moments between dialogues, to focus on reactions more than speeches, and to let shots play out simply for atmosphere.<br /><br />Director John Ford, for all his capability, was a filmmaker who appears to have put in effort in proportion to how interested he was in the material. If he thought a story was silly, he just did it half-arsed. Luckily the Informer, with its depiction of community, honour, working class life and most importantly Irish setting, was everything Ford loved, and the result is one of his finest works. In it, Ford only really employs too kinds of shot. The first is of places  the Dublin streets shrouded in mist and darkness so their furthest depths cannot be seen; dingy interiors where the walls and ceilings seem to press in on us. The second is of faces, striking close-ups against plain backgrounds, usually without dialogue, focusing us upon the inner conflicts of these people.<br /><br />Lead man Victor McLaglen fits perfectly within this character and this manner of filming him. McLaglen's performance does not look like much, being as it is about 90% drunk act. But the other 10% is heartfelt emoting, as here and there his Gypo Nolan has what alcoholics refer to as a moment of clarity. With such performances are Oscars won. McLaglen is backed by a spot-on supporting cast, among whom there are no weak links. In particular it is nice to have Donald Meek and Una O'Connor, usually only seen in comic relief roles, playing straight dramatic parts for once (although Meek's appearance does contain one or two jokes, the tone of the scene and much of his manner is serious). Not only do these two deliver incredibly deep performances, their familiarity to most viewers as comedy players gives an added note of poignancy to their part in this tragedy.<br /><br />RKO, who produced the Informer, were perhaps the most adventurous and willing to take risks of all the major studios. Thanks to this, we are able to see a dismal story with a despicable anti-hero at its centre, which could easily have been a clunky, over-earnest mess, instead filled with a moody atmosphere and depth of character which keeps us watching and draws us into its world.",1
"Go, Igor, go, you are the proof that Slovenian films may, should and must be different. There's soul in it, and this is rare. Don't let anybody put you down!",1
"I enjoyed this movie. Unlike like some of the pumped up, steroid trash that is passed off as action movies, Playing God is simple and realistic, with characters that are believable, action that is not over the top and enough twists and turns to keep you interested until the end.<br /><br />Well directed, well acted and a good story.",1
"The main problem of the first ""Vampires"" movie is that none of the characters were sympathetic. Carpenter learned from his mistake and this time used a likable vampire hunter and a charismatic vampire. The female vampire Una certainly is the coolest vampire since Blade's Deacon Frost. Unfortunately while there are some good concepts like a cool slow motion restaurant scene (why didn't Carpenter use more of this??) this movie is nowhere near as good as it could have been. I expected to see strong vampires in action and at least one longer lasting nicely choreographed fight sequence (for example inside a city) and was left somewhat disappointed. While ""Los Muertos"" proceeds at a faster pace than its predecessor, it still drags a little in some parts (though nowhere near as bad as ""Vampires"" did). Much like ""Vampires"" however this movie's climax near the end is not very intense.<br /><br />Most of the above may sound like ""Los Muertos"" is a bad movie but it definitely isn't. It is generally enjoyable and ranks among the better entries to the genre. It is neither an unoriginal Dracula remake (like almost every other vampire movie out there) nor is it an unintelligent action spectacle like Blade II. It simply could have used a bit more excitement.<br /><br />I'd really like to see a third installment made by Carpenter but it's probably not going to happen.<br /><br />SPOILER WARNING The ending was way too predictable. Una should have gotten away- that would have made the movie quite unusual.",1
"Stardust Another Guarded Review (originally written June 15, 2007)<br /><br />The marketing machine has only just begun for this one (no site yet? wth?), so I doubt most of you have heard about it. In truth, I hadn't either (sort of). When I got the posting, I thought it was another code name and was actually worried it was Transformers, one of the movies I want to see when not working so I an enjoy it 100% as a mere mortal movie-goer. Turns out, it wasn't Transformers and I had been aware of it way back when as 'that Neil Gaiman movie'. What is it about? Well, in short, it's a Gaiman fairy tale about a boy and a fallen star. Any more than that and I'd be giving away plot info which is (a) a breach of contract, and (b) spoiling your fun. If you really want to know what it's about, go buy the book. Rumour has it, Gaiman might be something of a writer.<br /><br />Not knowing what to expect in a movie can be so pleasant if the surprise is worthwhile. And for this one, it certainly was. This screening was 'special' in that it included not just film critics, but also exhibitors (they rarely have a mixed screening) and local sci-fi/fantasy folks. So, you know the expected audience, right? I mean, with this crowd and the title of Stardust, I knew what to expect.<br /><br />Oh how sweetly wrong I was.<br /><br />Yes, it is a fairy tale written by an author famed in comic bookdom. But it was not Lord of Rings. It was not even another Lord of the Rings wannabe (ahem, Eragon). It was much more intimate than all that.<br /><br />But, like Lord of the Rings, it was the, well, humanism of the film which sells the fantastical qualities. It's surely a romantic tale, but with generous splashes of humour. And that humour is of the sort which is not slapstick Shrekism. It's more along the lines of dramedy than comedy. Before I go on, let's do this movie review thing.<br /><br />Acting is, in the very least, good. It's always hard to say more than that for fantasy films but I do believe there were significant superbly acted roles. Michelle Pfieffer is not, sadly, one of those. She plays a villain, and she does the job. Nothing special. Rupert Everett, though, he was a real jerk. That is, a great villain. Peter O'Toole is, well, Peter frickin' O'Toole -- which is marvelous. Ricky Gervais is perfectly cast and shows why. Robert De Niro seemed to be having too much fun for the most part. When he wanted to deliver the goods, though, he did. And Charlie Cox (who?) as the lead character was fine surprise from a guy I ain't never heard of.<br /><br />Claire Danes. Claire Danes. Claire Danes. I've always been of mixed opinion with her. She can be great, and then she can seem to miss the mark. In this, she's the former. And she is, quite literally, the star of this film. Sure, her accent stumbles here and there. And, yes, she's not as good as she can be when Cox isn't in the scene. However ... well, see for yourself.<br /><br />Special effects are muted yet accomplished, and only significant where they should be. Best flying ship yet -- sorry Potter. Direction is light-hearted and flows nicely. Cinematography could have been better but not everyone films in New Zealand. All else is top bracket.<br /><br />And now that that's done...<br /><br />...the writing. Oh, the writing! Neil, you devil. It's hard in today's climate to do anything original and, at first, you begin to wonder. A kingdom, a dying King, a boy out to prove his own worth, witches, ghosts, a quest (or three) -- what's new? But Gaiman's story draws you in with its surface familiarity only to subvert it all into a sweetly original tale of a boy and his heart. And, though you suspect how it's all going to turn out, you begin to wonder in the third act and -- if you're me -- find yourself pulled into the rousing climactic confrontation and hoping for the best. In the end, you'll find this story, this movie, is what all fairy tales should be but all too often are not. Fantastical and real.<br /><br />(I wish I could talk about Septimus vs Tristan but I won't ruin it for you. For those who read the book, rest assured, it's done properly.)<br /><br />Those I spoke to afterward had the same impression I did. A great film for all ages to enjoy, and the new {WITHHELD} for this generation. The blank gets filled-in only after the movie is in wide release because, well, you might be expecting it. You'll know when you walk out, anyway. I sincerely hope Stardust doesn't get lost among the tentpoles. Even if it does, it'll be my pleasure to push into the hands of everyone I know.<br /><br />---<br /><br />Forgot to add the {WITHHELD} reveal. I'm a few years late, but ... ""A great film for all ages to enjoy, and the new THE PRINCESS BRIDE for this generation."" <br /><br />Perhaps a bit lofty an assessment but I'm still confident that years form now, there will be the same ""Oh, I love that movie,"" response to this as there is now for The Princess Bride.",1
"My mom and I have just recently become addicted to this show, laughing our butts off! I've only seen about 10 episodes, and I am disappointed that I didn't pay attention to this hilarious series before they were canceled! The story line is very funny, the characters really have great personalities (or, not so great, but they're still funny!). I TiVO every episode of What I Like About You. Amanda Bynes and Jennie Garth, as well as all of the cast, never leave me bored while watching! There is some unsuitable language for children and some sexual content, but with a parental guide near, you shouldn't have too much problems. There is some sort of 'Friends' type of relationship that attracts me to this show. I really enjoy it.",1
"The only reason that I did not give this 10 stars was the DVD format-no menus, extras, etc. However, if you have ever had a dream to do something with your life, this film is for you. If you believe in yourself and your dream do not let anyone or anything stop you. This is one of the most life-affirming films that I have ever seen. And magical. The acting is superb, the plot serves the purpose, and the opening sequence is fantastic. This is one of those films that ""cult"" status used to be about. I have recommended this film to all of my friends. Some love it, some can't finish it. Whenever I think, or feel , that something is impossible I think about Alan Arkin's role in this film. Sure wish he'd make more films.",1
"enjoyed the movie and efficient Confucian crime drama, the old order survives the threat posed by a brash young greedy man, no doubt representing modern society. I thought the final scene was strange and could not understand if we were to believe that big D was being punished for being greedy or it was part of the plan a long. I loved the scene and for once in a Chinese movie, the violence was not a choreographed martial arts fest. On thing that always amuses me about HK films is that the main influence the British seem to have had is to introduce 'yes sir' and 'sorry' into the local language and its amusing that long after we have gone, they are still there.",1
"I loved this series when it was on Kids WB, I didn't believe that there was a Batman spin off seeing as the original show ended in 1995 and this show came in 1997. First of all I loved the idea of Robin leaving Batman to solve crime on his own. It was an interesting perspective to their relationship. I also liked the addition of Tim Drake in the series, and once again like it's predecessor this show had great story lines, great animation (better then the original), fantastic voice work and of course brilliant writing. The only thing that I didn't like was that was when it was in the US it would often run episodes in a 15 minute storyline. I just wish some of the episodes could be longer. My favorite episode of any Batman cartoons comes in this series, and it's called ""Over the Edge"", in my opinion as good if not better then ""Heart of Ice"" and ""Robin's reckoning."" Overall a nice follow up, along with Superman this show made my childhood very happy.",1
"At last! A decent British comedy that isn't centred around some mockney bank robbers or spun off from a TV series. John Ivay's film is a psychoactive tale of discovery, dressed in biker gear. The three protagonists are gentle fools with a penchant for failure and each at a turning point in their lives, giving a sensitive, emotional trio of sub-plots to sew the riotous comedy together. The chemistry between the three amigos is palpable and makes for a touching companionship with hilarious dialogue and some classic comedic moments. It feels part Withnail and I, part American Werewolf in London, and part Quadraphenia (but only because of the bike gangs, and Phil Daniels). In fact, Phil Daniels' lovable rogue reminds you of Danny the dealer in Withnail and I, with his scholarly approach and scientific commitment to drugs. This is a great film, particularly for those who've dabbled in psychoactive substances in the past, who will relate to many moments in the film. A personal favourite is the brilliant scene in the Welsh corner shop, buying munchies while tripping on 'shrooms. This gentle comedy will warm the cockles of your heart and have you laughing out loud. And you don't have to ride bikes or even like them to enjoy it. But it'll add to it if you do. Brilliant.",1
"Who votes in these ratings? ""Jacknife"" is a beautifully acted, brilliantly observed piece of work, with actors on top of their game, especially Ed Harris and the peerless Robert DeNiro(please don't mention Marlon Brando in the same breath of this man-see ""Taxi Driver"" for confirmation of this point). Is it a 'mundane' movie because it doesn't have sex/meaningless action/nudity in it. This movie is about the complexities of the characters involved. Ed Harris makes you feel every moment with him and his emotional outburst towards the end is heartbreaking. The part where he orders a young man in a bar to take off his army clothes is a wonderful observation of how fashion and the movies exploit tragic situations and how frustrated real men must feel to see a young upstart sporting military attire. While we are on this subject, ""Casino"" 7.8 out of 10? One of the greatest films of all time, from one of the greatest directors, starring THE greatest movie actor of all time, with the scariest film psychotic gangster ever, only warrants just above average? COME ON!!!!!",1
"Brilliant film, the next best film to The Drunken Master (Jackie Chan). I recently bought it on an original VHS and i haven't seen this film for 15 years but still as good as it was back then. The acting was terrible and the dubbing was even worse but it those features that make this film (and many other old fashioned Chinese kung-fu movies) great. The choreography is awesome and the storyline is basic. I have never seen the 36th chamber of shaolin but know it is the same film but Gordon liu plays San Te but San Te in Thr Return To The 36th Chamber is played by a different character. It has a lot of comedy value and brilliant kung-fu.",1
"Enjoyed viewing this film on TCM and watching a very young William Powell, (Philo Vance) playing detective just like he did with Myrna Loy in the ""Thin Man Series"". Back in the 1930's William Powell played in the Philo Vance Series and in this picture, the famous veteran actress Mary Astor, (Hilda Lake) becomes one of the suspects in a murder/suicide case where a man named, Archer Coe, (Robert Barrot) is found dead and Archer was in a room that was bolted from the inside. Ralph Morgan, (Raymond Wrede/Archer's Secretary) gave a great supporting role and was the brother to Frank Morgan who appeared ""In the Wizard of Oz"" 1939. Eugene Palette, (Detective Sgt. Heath) appeared in quite a few of these Philo Vance films and also gave a great performance in ""Robin Hood"" with Errol Flynn. Always remember, the least likely actor could very well be the killer. Enjoy a great Classic from the past.",1
